order_id,order_date,business_unit,destination_country,supplier,product_id,product_name,product_category,quantity_ordered,quantity_delivered,unit_price_eur,promised_delivery_date,actual_delivery_date,status,priority,shipping_mode,snapshot_date
ORD-2026-012824,2026-02-24,DACH,Austria,Aster Manufacturing,SKU-0085,Heloria Eau de Parfum 50ml Classic,Fragrance,84,84,29.89,2026-03-16,2026-03-13,Delivered,Normal,Road,2026-09-12
ORD-2026-012825,2026-02-24,IBERIA,Spain,Aster Manufacturing,SKU-0013,Briselle Eau de Parfum 50ml Classic,Fragrance,36,36,24.50,2026-03-13,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012826,2026-02-24,FRANCE,France,Dune Personal Care,SKU-0112,Jovira Discovery Set 5x10ml Classic,Gift Set,588,588,15.25,2026-03-16,2026-03-13,Delivered,Normal,Road,2026-09-12
ORD-2026-012827,2026-02-24,NORTH_AMERICA,United States,Aster Manufacturing,SKU-0109,Jovira Eau de Parfum 50ml Classic,Fragrance,132,132,24.75,2026-03-06,2026-03-04,Delivered,High,Air,2026-09-12
ORD-2026-012828,2026-02-24,FRANCE,France,Aster Manufacturing,SKU-0103,Isavelle Eau de Parfum 50ml Intense,Fragrance,216,216,39.76,2026-03-16,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012829,2026-02-24,LATAM,Mexico,Fenn Packaging & Assembly,SKU-0030,Cendora Face Serum 30ml Classic,Skin Care,372,372,21.03,2026-03-09,2026-03-09,Delivered,High,Air,2026-09-12
ORD-2026-012830,2026-02-24,FRANCE,France,Bellora Cosmetics,SKU-0050,Elunora Eau de Toilette 100ml Classic,Fragrance,120,120,53.05,2026-03-11,2026-03-11,Delivered,Normal,Road,2026-09-12
ORD-2026-012831,2026-02-24,IBERIA,Portugal,Fenn Packaging & Assembly,SKU-0054,Elunora Face Serum 30ml Classic,Skin Care,600,600,12.19,2026-03-16,2026-03-19,Delivered,Normal,Road,2026-09-12
ORD-2026-012832,2026-02-24,UK_IRELAND,Ireland,Dune Personal Care,SKU-0064,Fiorenne Discovery Set 5x10ml Classic,Gift Set,24,24,30.44,2026-03-23,2026-03-20,Delivered,Normal,Road,2026-09-12
ORD-2026-012833,2026-02-24,NORTH_AMERICA,United States,Cedar Fragrance Works,SKU-0087,Heloria Fragrance Gift Set 3pc Classic,Gift Set,588,588,64.09,2026-04-06,2026-04-08,Delivered,Normal,Sea,2026-09-12
ORD-2026-012834,2026-02-24,FRANCE,France,Aster Manufacturing,SKU-0055,Elunora Eau de Parfum 50ml Intense,Fragrance,120,120,32.01,2026-03-06,2026-03-17,Delivered,Normal,Road,2026-09-12
ORD-2026-012835,2026-02-24,DACH,Germany,Dune Personal Care,SKU-0100,Isavelle Discovery Set 5x10ml Classic,Gift Set,972,972,24.63,2026-03-17,2026-03-26,Delivered,Normal,Road,2026-09-12
ORD-2026-012836,2026-02-24,ITALY,Italy,Fenn Packaging & Assembly,SKU-0042,Dorevia Face Serum 30ml Classic,Skin Care,264,0,18.69,2026-03-09,,Cancelled,High,Road,2026-09-12
ORD-2026-012837,2026-02-24,DACH,Germany,Elara Beauty Labs,SKU-0023,Briselle Body Lotion 200ml Intense,Body Care,336,336,9.17,2026-03-11,2026-03-24,Delivered,Normal,Road,2026-09-12
ORD-2026-012838,2026-02-24,IBERIA,Spain,Fenn Packaging & Assembly,SKU-0012,Aureva Face Serum 30ml Intense,Skin Care,696,696,21.39,2026-03-11,2026-03-09,Delivered,Normal,Road,2026-09-12
ORD-2026-012839,2026-02-24,FRANCE,France,Fenn Packaging & Assembly,SKU-0012,Aureva Face Serum 30ml Intense,Skin Care,288,288,22.05,2026-03-09,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012840,2026-02-24,NORTH_AMERICA,United States,Elara Beauty Labs,SKU-0011,Aureva Body Lotion 200ml Intense,Body Care,828,828,4.51,2026-04-01,2026-04-01,Delivered,Normal,Sea,2026-09-12
ORD-2026-012841,2026-02-24,DACH,Germany,Aster Manufacturing,SKU-0043,Dorevia Eau de Parfum 50ml Intense,Fragrance,60,60,35.37,2026-03-10,2026-03-09,Delivered,Normal,Road,2026-09-12
ORD-2026-012842,2026-02-24,IBERIA,Portugal,Bellora Cosmetics,SKU-0008,Aureva Eau de Toilette 100ml Intense,Fragrance,600,600,39.48,2026-03-17,2026-03-17,Delivered,Normal,Road,2026-09-12
ORD-2026-012843,2026-02-24,DACH,Switzerland,Elara Beauty Labs,SKU-0107,Isavelle Body Lotion 200ml Intense,Body Care,288,288,10.62,2026-03-09,2026-03-09,Delivered,Normal,Road,2026-09-12
ORD-2026-012844,2026-02-24,DACH,Switzerland,Dune Personal Care,SKU-0112,Jovira Discovery Set 5x10ml Classic,Gift Set,744,744,14.79,2026-03-23,2026-03-23,Delivered,Normal,Road,2026-09-12
ORD-2026-012845,2026-02-24,FRANCE,France,Aster Manufacturing,SKU-0001,Aureva Eau de Parfum 50ml Classic,Fragrance,240,240,26.58,2026-03-16,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012846,2026-02-24,ITALY,Italy,Elara Beauty Labs,SKU-0113,Jovira Body Lotion 200ml Classic,Body Care,204,204,10.09,2026-03-16,2026-03-13,Delivered,Normal,Road,2026-09-12
ORD-2026-012847,2026-02-24,DACH,Germany,Aster Manufacturing,SKU-0097,Isavelle Eau de Parfum 50ml Classic,Fragrance,948,0,40.03,2026-03-09,,Cancelled,Normal,Road,2026-09-12
ORD-2026-012848,2026-02-24,NORTH_AMERICA,United States,Elara Beauty Labs,SKU-0059,Elunora Body Lotion 200ml Intense,Body Care,96,96,4.56,2026-03-11,2026-03-11,Delivered,High,Air,2026-09-12
ORD-2026-012849,2026-02-24,NORTH_AMERICA,United States,Cedar Fragrance Works,SKU-0063,Fiorenne Fragrance Gift Set 3pc Classic,Gift Set,348,348,48.55,2026-04-13,2026-04-20,Delivered,Normal,Sea,2026-09-12
ORD-2026-012850,2026-02-24,ITALY,Italy,Elara Beauty Labs,SKU-0077,Galenza Body Lotion 200ml Classic,Body Care,60,60,4.92,2026-03-16,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012851,2026-02-24,DACH,Germany,Fenn Packaging & Assembly,SKU-0114,Jovira Face Serum 30ml Classic,Skin Care,96,96,18.68,2026-03-16,2026-03-30,Delivered,Normal,Road,2026-09-12
ORD-2026-012852,2026-02-24,ITALY,Italy,Elara Beauty Labs,SKU-0119,Jovira Body Lotion 200ml Intense,Body Care,156,156,9.44,2026-03-09,2026-03-09,Delivered,Normal,Road,2026-09-12
ORD-2026-012853,2026-02-24,FRANCE,France,Bellora Cosmetics,SKU-0044,Dorevia Eau de Toilette 100ml Intense,Fragrance,420,420,24.68,2026-03-16,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012854,2026-02-24,NORTH_AMERICA,Canada,Aster Manufacturing,SKU-0079,Galenza Eau de Parfum 50ml Intense,Fragrance,216,216,32.96,2026-04-02,2026-04-06,Delivered,Normal,Sea,2026-09-12
ORD-2026-012855,2026-02-24,ITALY,Italy,Dune Personal Care,SKU-0052,Elunora Discovery Set 5x10ml Classic,Gift Set,144,144,22.78,2026-03-20,2026-03-19,Delivered,Normal,Road,2026-09-12
ORD-2026-012856,2026-02-24,UK_IRELAND,United Kingdom,Cedar Fragrance Works,SKU-0093,Heloria Fragrance Gift Set 3pc Intense,Gift Set,48,48,61.25,2026-03-26,2026-03-24,Delivered,Normal,Road,2026-09-12
ORD-2026-012857,2026-02-24,DACH,Switzerland,Bellora Cosmetics,SKU-0068,Fiorenne Eau de Toilette 100ml Intense,Fragrance,60,60,52.83,2026-03-16,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012858,2026-02-24,NORTH_AMERICA,United States,Elara Beauty Labs,SKU-0059,Elunora Body Lotion 200ml Intense,Body Care,204,204,4.56,2026-03-30,2026-03-30,Delivered,High,Sea,2026-09-12
ORD-2026-012859,2026-02-24,FRANCE,France,Cedar Fragrance Works,SKU-0087,Heloria Fragrance Gift Set 3pc Classic,Gift Set,36,36,64.09,2026-03-19,2026-05-01,Delivered,Normal,Road,2026-09-12
ORD-2026-012860,2026-02-24,FRANCE,France,Aster Manufacturing,SKU-0061,Fiorenne Eau de Parfum 50ml Classic,Fragrance,48,0,34.63,2026-03-11,,Cancelled,Normal,Road,2026-09-12
ORD-2026-012861,2026-02-24,IBERIA,Portugal,Bellora Cosmetics,SKU-0074,Galenza Eau de Toilette 100ml Classic,Fragrance,240,240,45.79,2026-03-17,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012862,2026-02-24,IBERIA,Portugal,Fenn Packaging & Assembly,SKU-0072,Fiorenne Face Serum 30ml Intense,Skin Care,852,852,22.73,2026-03-11,2026-03-10,Delivered,Normal,Road,2026-09-12
ORD-2026-012863,2026-02-24,ITALY,Italy,Cedar Fragrance Works,SKU-0051,Elunora Fragrance Gift Set 3pc Classic,Gift Set,108,108,33.50,2026-03-20,2026-03-20,Delivered,Normal,Road,2026-09-12
ORD-2026-012864,2026-02-24,DACH,Germany,Cedar Fragrance Works,SKU-0057,Elunora Fragrance Gift Set 3pc Intense,Gift Set,72,72,63.45,2026-03-24,2026-03-24,Delivered,High,Road,2026-09-12
ORD-2026-012865,2026-02-24,FRANCE,France,Aster Manufacturing,SKU-0079,Galenza Eau de Parfum 50ml Intense,Fragrance,48,48,32.96,2026-03-16,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012866,2026-02-24,FRANCE,France,Fenn Packaging & Assembly,SKU-0066,Fiorenne Face Serum 30ml Classic,Skin Care,48,48,23.97,2026-03-06,2026-03-12,Delivered,Normal,Road,2026-09-12
ORD-2026-012867,2026-02-24,UK_IRELAND,United Kingdom,Cedar Fragrance Works,SKU-0027,Cendora Fragrance Gift Set 3pc Classic,Gift Set,336,336,55.73,2026-03-30,2026-03-30,Delivered,Normal,Road,2026-09-12
ORD-2026-012868,2026-02-24,FRANCE,France,Fenn Packaging & Assembly,SKU-0024,Briselle Face Serum 30ml Intense,Skin Care,156,156,16.67,2026-03-09,2026-03-09,Delivered,Normal,Road,2026-09-12
ORD-2026-012869,2026-02-24,NORTH_AMERICA,United States,Elara Beauty Labs,SKU-0035,Cendora Body Lotion 200ml Intense,Body Care,60,60,5.82,2026-04-02,2026-04-09,Delivered,Normal,Sea,2026-09-12
ORD-2026-012870,2026-02-24,UK_IRELAND,United Kingdom,Bellora Cosmetics,SKU-0116,Jovira Eau de Toilette 100ml Intense,Fragrance,372,372,29.97,2026-03-13,2026-03-10,Delivered,Normal,Road,2026-09-12
ORD-2026-012871,2026-02-24,IBERIA,Spain,Bellora Cosmetics,SKU-0044,Dorevia Eau de Toilette 100ml Intense,Fragrance,672,672,23.94,2026-03-09,2026-03-09,Delivered,Normal,Road,2026-09-12
ORD-2026-012872,2026-02-24,FRANCE,France,Cedar Fragrance Works,SKU-0003,Aureva Fragrance Gift Set 3pc Classic,Gift Set,60,60,34.22,2026-03-13,2026-03-11,Delivered,Normal,Road,2026-09-12
ORD-2026-012873,2026-02-24,IBERIA,Portugal,Cedar Fragrance Works,SKU-0105,Isavelle Fragrance Gift Set 3pc Intense,Gift Set,228,228,47.89,2026-03-16,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012874,2026-02-24,UK_IRELAND,United Kingdom,Fenn Packaging & Assembly,SKU-0114,Jovira Face Serum 30ml Classic,Skin Care,36,36,18.68,2026-03-17,2026-03-17,Delivered,Normal,Road,2026-09-12
ORD-2026-012875,2026-02-24,DACH,Austria,Cedar Fragrance Works,SKU-0027,Cendora Fragrance Gift Set 3pc Classic,Gift Set,1008,1008,54.06,2026-03-18,2026-03-24,Delivered,Normal,Road,2026-09-12
ORD-2026-012876,2026-02-24,LATAM,Mexico,Cedar Fragrance Works,SKU-0021,Briselle Fragrance Gift Set 3pc Intense,Gift Set,48,48,41.15,2026-04-13,2026-04-27,Delivered,Normal,Sea,2026-09-12
ORD-2026-012877,2026-02-24,UK_IRELAND,United Kingdom,Bellora Cosmetics,SKU-0002,Aureva Eau de Toilette 100ml Classic,Fragrance,696,696,39.33,2026-03-18,2026-03-16,Delivered,High,Road,2026-09-12
ORD-2026-012878,2026-02-24,LATAM,Mexico,Cedar Fragrance Works,SKU-0003,Aureva Fragrance Gift Set 3pc Classic,Gift Set,72,72,34.22,2026-03-18,2026-03-18,Delivered,High,Air,2026-09-12
ORD-2026-012879,2026-02-24,ITALY,Italy,Bellora Cosmetics,SKU-0116,Jovira Eau de Toilette 100ml Intense,Fragrance,276,276,29.97,2026-03-12,2026-03-19,Delivered,Normal,Road,2026-09-12
ORD-2026-012880,2026-02-24,FRANCE,France,Aster Manufacturing,SKU-0043,Dorevia Eau de Parfum 50ml Intense,Fragrance,144,144,35.37,2026-03-13,2026-03-13,Delivered,Normal,Road,2026-09-12
ORD-2026-012881,2026-02-24,IBERIA,Spain,Elara Beauty Labs,SKU-0011,Aureva Body Lotion 200ml Intense,Body Care,72,72,4.65,2026-03-16,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012882,2026-02-24,DACH,Germany,Fenn Packaging & Assembly,SKU-0030,Cendora Face Serum 30ml Classic,Skin Care,84,84,21.03,2026-03-16,2026-04-27,Delivered,Normal,Road,2026-09-12
ORD-2026-012883,2026-02-24,ITALY,Italy,Elara Beauty Labs,SKU-0119,Jovira Body Lotion 200ml Intense,Body Care,456,456,9.44,2026-03-12,2026-03-11,Delivered,Normal,Road,2026-09-12
ORD-2026-012884,2026-02-24,IBERIA,Spain,Elara Beauty Labs,SKU-0107,Isavelle Body Lotion 200ml Intense,Body Care,744,744,10.30,2026-03-12,2026-03-11,Delivered,Normal,Road,2026-09-12
ORD-2026-012885,2026-02-24,DACH,Switzerland,Fenn Packaging & Assembly,SKU-0006,Aureva Face Serum 30ml Classic,Skin Care,192,192,14.98,2026-03-18,2026-03-18,Delivered,Normal,Road,2026-09-12
ORD-2026-012886,2026-02-24,NORTH_AMERICA,Canada,Aster Manufacturing,SKU-0055,Elunora Eau de Parfum 50ml Intense,Fragrance,156,156,32.01,2026-04-06,2026-04-03,Delivered,Normal,Sea,2026-09-12
ORD-2026-012887,2026-02-24,FRANCE,France,Cedar Fragrance Works,SKU-0063,Fiorenne Fragrance Gift Set 3pc Classic,Gift Set,144,144,48.55,2026-03-17,2026-03-17,Delivered,Normal,Road,2026-09-12
ORD-2026-012888,2026-02-24,FRANCE,France,Aster Manufacturing,SKU-0055,Elunora Eau de Parfum 50ml Intense,Fragrance,768,768,31.05,2026-03-05,2026-03-05,Delivered,Normal,Road,2026-09-12
ORD-2026-012889,2026-02-24,LATAM,Chile,Cedar Fragrance Works,SKU-0069,Fiorenne Fragrance Gift Set 3pc Intense,Gift Set,60,60,57.26,2026-03-19,2026-03-24,Delivered,High,Air,2026-09-12
ORD-2026-012890,2026-02-24,IBERIA,Portugal,Elara Beauty Labs,SKU-0011,Aureva Body Lotion 200ml Intense,Body Care,288,288,4.65,2026-03-16,2026-04-06,Delivered,Normal,Road,2026-09-12
ORD-2026-012891,2026-02-24,IBERIA,Portugal,Aster Manufacturing,SKU-0067,Fiorenne Eau de Parfum 50ml Intense,Fragrance,60,60,31.79,2026-03-16,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012892,2026-02-24,NORTH_AMERICA,Canada,Bellora Cosmetics,SKU-0110,Jovira Eau de Toilette 100ml Classic,Fragrance,168,168,33.63,2026-04-06,2026-04-08,Delivered,Normal,Sea,2026-09-12
ORD-2026-012893,2026-02-24,DACH,Germany,Cedar Fragrance Works,SKU-0069,Fiorenne Fragrance Gift Set 3pc Intense,Gift Set,48,48,57.26,2026-03-24,2026-03-24,Delivered,Normal,Road,2026-09-12
ORD-2026-012894,2026-02-24,ITALY,Italy,Dune Personal Care,SKU-0052,Elunora Discovery Set 5x10ml Classic,Gift Set,60,60,22.78,2026-03-16,2026-03-19,Delivered,High,Road,2026-09-12
ORD-2026-012895,2026-02-24,LATAM,Chile,Fenn Packaging & Assembly,SKU-0096,Heloria Face Serum 30ml Intense,Skin Care,60,60,10.87,2026-04-09,2026-04-09,Delivered,High,Sea,2026-09-12
ORD-2026-012896,2026-02-24,IBERIA,Portugal,Bellora Cosmetics,SKU-0080,Galenza Eau de Toilette 100ml Intense,Fragrance,36,36,43.43,2026-03-09,2026-03-09,Delivered,Normal,Road,2026-09-12
ORD-2026-012897,2026-02-24,FRANCE,France,Aster Manufacturing,SKU-0001,Aureva Eau de Parfum 50ml Classic,Fragrance,48,48,26.58,2026-03-09,2026-03-09,Delivered,Normal,Road,2026-09-12
ORD-2026-012898,2026-02-24,FRANCE,France,Aster Manufacturing,SKU-0085,Heloria Eau de Parfum 50ml Classic,Fragrance,504,504,29.89,2026-03-16,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012899,2026-02-24,IBERIA,Spain,Bellora Cosmetics,SKU-0080,Galenza Eau de Toilette 100ml Intense,Fragrance,192,192,43.43,2026-03-11,2026-03-11,Delivered,Normal,Road,2026-09-12
ORD-2026-012900,2026-02-24,ITALY,Italy,Elara Beauty Labs,SKU-0095,Heloria Body Lotion 200ml Intense,Body Care,168,168,9.53,2026-03-09,2026-03-23,Delivered,Normal,Road,2026-09-12
ORD-2026-012901,2026-02-24,UK_IRELAND,Ireland,Cedar Fragrance Works,SKU-0093,Heloria Fragrance Gift Set 3pc Intense,Gift Set,396,396,61.25,2026-03-20,2026-03-20,Delivered,Normal,Road,2026-09-12
ORD-2026-012902,2026-02-24,DACH,Germany,Elara Beauty Labs,SKU-0113,Jovira Body Lotion 200ml Classic,Body Care,156,156,10.09,2026-03-17,2026-03-31,Delivered,High,Road,2026-09-12
ORD-2026-012903,2026-02-24,IBERIA,Spain,Dune Personal Care,SKU-0052,Elunora Discovery Set 5x10ml Classic,Gift Set,48,48,22.78,2026-03-23,2026-04-06,Delivered,Normal,Road,2026-09-12
ORD-2026-012904,2026-02-24,DACH,Germany,Aster Manufacturing,SKU-0037,Dorevia Eau de Parfum 50ml Classic,Fragrance,720,720,33.06,2026-03-18,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012905,2026-02-24,IBERIA,Spain,Aster Manufacturing,SKU-0061,Fiorenne Eau de Parfum 50ml Classic,Fragrance,204,0,34.63,2026-03-16,,Cancelled,Normal,Road,2026-09-12
ORD-2026-012906,2026-02-24,IBERIA,Portugal,Cedar Fragrance Works,SKU-0093,Heloria Fragrance Gift Set 3pc Intense,Gift Set,60,60,61.25,2026-03-24,2026-03-24,Delivered,Normal,Road,2026-09-12
ORD-2026-012907,2026-02-24,FRANCE,France,Bellora Cosmetics,SKU-0014,Briselle Eau de Toilette 100ml Classic,Fragrance,540,540,37.62,2026-03-13,2026-03-13,Delivered,Normal,Road,2026-09-12
ORD-2026-012908,2026-02-24,FRANCE,France,Fenn Packaging & Assembly,SKU-0108,Isavelle Face Serum 30ml Intense,Skin Care,300,300,12.78,2026-03-16,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012909,2026-02-24,LATAM,Brazil,Fenn Packaging & Assembly,SKU-0048,Dorevia Face Serum 30ml Intense,Skin Care,108,108,10.10,2026-04-09,2026-04-23,Delivered,Normal,Sea,2026-09-12
ORD-2026-012910,2026-02-24,IBERIA,Spain,Aster Manufacturing,SKU-0037,Dorevia Eau de Parfum 50ml Classic,Fragrance,120,120,34.08,2026-03-09,2026-03-23,Delivered,Normal,Road,2026-09-12
ORD-2026-012911,2026-02-24,UK_IRELAND,United Kingdom,Aster Manufacturing,SKU-0097,Isavelle Eau de Parfum 50ml Classic,Fragrance,168,168,41.27,2026-03-13,2026-03-13,Delivered,Normal,Road,2026-09-12
ORD-2026-012912,2026-02-24,LATAM,Mexico,Cedar Fragrance Works,SKU-0057,Elunora Fragrance Gift Set 3pc Intense,Gift Set,324,324,63.45,2026-04-20,2026-04-20,Delivered,Normal,Sea,2026-09-12
ORD-2026-012913,2026-02-24,NORTH_AMERICA,United States,Dune Personal Care,SKU-0052,Elunora Discovery Set 5x10ml Classic,Gift Set,228,228,22.78,2026-04-13,2026-04-13,Delivered,Normal,Sea,2026-09-12
ORD-2026-012914,2026-02-24,IBERIA,Spain,Dune Personal Care,SKU-0040,Dorevia Discovery Set 5x10ml Classic,Gift Set,48,48,28.09,2026-03-16,2026-03-19,Delivered,Normal,Road,2026-09-12
ORD-2026-012915,2026-02-24,ITALY,Italy,Aster Manufacturing,SKU-0049,Elunora Eau de Parfum 50ml Classic,Fragrance,36,36,24.15,2026-03-16,2026-03-30,Delivered,Normal,Road,2026-09-12
ORD-2026-012916,2026-02-24,UK_IRELAND,United Kingdom,Aster Manufacturing,SKU-0007,Aureva Eau de Parfum 50ml Intense,Fragrance,504,504,19.59,2026-03-23,2026-03-23,Delivered,Normal,Road,2026-09-12
ORD-2026-012917,2026-02-24,NORTH_AMERICA,United States,Dune Personal Care,SKU-0094,Heloria Discovery Set 5x10ml Intense,Gift Set,120,120,29.50,2026-04-14,2026-04-14,Delivered,High,Sea,2026-09-12
ORD-2026-012918,2026-02-24,NORTH_AMERICA,United States,Cedar Fragrance Works,SKU-0117,Jovira Fragrance Gift Set 3pc Intense,Gift Set,948,948,55.94,2026-04-06,2026-04-06,Delivered,Normal,Sea,2026-09-12
ORD-2026-012919,2026-02-24,NORTH_AMERICA,United States,Cedar Fragrance Works,SKU-0033,Cendora Fragrance Gift Set 3pc Intense,Gift Set,372,372,68.78,2026-04-06,2026-04-23,Delivered,Normal,Sea,2026-09-12
ORD-2026-012920,2026-02-24,IBERIA,Spain,Dune Personal Care,SKU-0106,Isavelle Discovery Set 5x10ml Intense,Gift Set,48,48,26.97,2026-03-16,2026-03-23,Delivered,Normal,Road,2026-09-12
ORD-2026-012921,2026-02-24,LATAM,Mexico,Bellora Cosmetics,SKU-0056,Elunora Eau de Toilette 100ml Intense,Fragrance,312,312,28.64,2026-04-13,2026-04-10,Delivered,Normal,Sea,2026-09-12
ORD-2026-012922,2026-02-24,IBERIA,Spain,Fenn Packaging & Assembly,SKU-0048,Dorevia Face Serum 30ml Intense,Skin Care,360,360,10.10,2026-03-10,2026-03-23,Delivered,Normal,Road,2026-09-12
ORD-2026-012923,2026-02-24,NORTH_AMERICA,United States,Cedar Fragrance Works,SKU-0039,Dorevia Fragrance Gift Set 3pc Classic,Gift Set,1284,1284,56.74,2026-04-08,2026-04-07,Delivered,Normal,Sea,2026-09-12
ORD-2026-012924,2026-02-24,IBERIA,Spain,Fenn Packaging & Assembly,SKU-0054,Elunora Face Serum 30ml Classic,Skin Care,504,504,12.57,2026-03-09,2026-03-09,Delivered,Normal,Road,2026-09-12
ORD-2026-012925,2026-02-24,NORTH_AMERICA,Canada,Dune Personal Care,SKU-0064,Fiorenne Discovery Set 5x10ml Classic,Gift Set,84,84,30.44,2026-04-14,2026-04-14,Delivered,Normal,Sea,2026-09-12
ORD-2026-012926,2026-02-24,NORTH_AMERICA,United States,Cedar Fragrance Works,SKU-0009,Aureva Fragrance Gift Set 3pc Intense,Gift Set,108,108,64.43,2026-03-18,2026-04-17,Delivered,High,Air,2026-09-12
ORD-2026-012927,2026-02-24,IBERIA,Spain,Fenn Packaging & Assembly,SKU-0012,Aureva Face Serum 30ml Intense,Skin Care,192,192,22.05,2026-03-09,2026-03-09,Delivered,Normal,Road,2026-09-12
ORD-2026-012928,2026-02-24,IBERIA,Spain,Dune Personal Care,SKU-0070,Fiorenne Discovery Set 5x10ml Intense,Gift Set,348,0,16.19,2026-03-18,,Cancelled,Normal,Road,2026-09-12
ORD-2026-012929,2026-02-24,DACH,Germany,Bellora Cosmetics,SKU-0086,Heloria Eau de Toilette 100ml Classic,Fragrance,72,72,25.53,2026-03-18,2026-03-18,Delivered,Normal,Road,2026-09-12
ORD-2026-012930,2026-02-24,IBERIA,Spain,Elara Beauty Labs,SKU-0059,Elunora Body Lotion 200ml Intense,Body Care,144,144,4.56,2026-03-09,2026-03-13,Delivered,Normal,Road,2026-09-12
ORD-2026-012931,2026-02-24,NORTH_AMERICA,United States,Bellora Cosmetics,SKU-0086,Heloria Eau de Toilette 100ml Classic,Fragrance,72,72,25.53,2026-04-06,2026-04-09,Delivered,Normal,Sea,2026-09-12
ORD-2026-012932,2026-02-24,UK_IRELAND,United Kingdom,Fenn Packaging & Assembly,SKU-0072,Fiorenne Face Serum 30ml Intense,Skin Care,48,48,23.43,2026-03-13,2026-03-13,Delivered,Normal,Road,2026-09-12
ORD-2026-012933,2026-02-24,LATAM,Brazil,Cedar Fragrance Works,SKU-0081,Galenza Fragrance Gift Set 3pc Intense,Gift Set,108,108,34.96,2026-04-15,2026-04-15,Delivered,Normal,Sea,2026-09-12
ORD-2026-012934,2026-02-24,IBERIA,Spain,Fenn Packaging & Assembly,SKU-0096,Heloria Face Serum 30ml Intense,Skin Care,228,228,10.87,2026-03-10,2026-03-23,Delivered,Normal,Road,2026-09-12
ORD-2026-012935,2026-02-24,NORTH_AMERICA,United States,Cedar Fragrance Works,SKU-0111,Jovira Fragrance Gift Set 3pc Classic,Gift Set,96,96,41.62,2026-04-07,2026-04-06,Delivered,Normal,Sea,2026-09-12
ORD-2026-012936,2026-02-24,IBERIA,Spain,Cedar Fragrance Works,SKU-0027,Cendora Fragrance Gift Set 3pc Classic,Gift Set,96,96,55.73,2026-03-16,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012937,2026-02-24,NORTH_AMERICA,Canada,Elara Beauty Labs,SKU-0065,Fiorenne Body Lotion 200ml Classic,Body Care,360,360,5.46,2026-04-06,2026-04-08,Delivered,Normal,Sea,2026-09-12
ORD-2026-012938,2026-02-24,NORTH_AMERICA,United States,Dune Personal Care,SKU-0100,Isavelle Discovery Set 5x10ml Classic,Gift Set,1380,1380,23.61,2026-04-13,2026-04-13,Delivered,Normal,Sea,2026-09-12
ORD-2026-012939,2026-02-24,UK_IRELAND,United Kingdom,Elara Beauty Labs,SKU-0029,Cendora Body Lotion 200ml Classic,Body Care,84,84,5.54,2026-03-16,2026-03-16,Delivered,Normal,Road,2026-09-12
ORD-2026-012940,2026-02-24,FRANCE,France,Aster Manufacturing,SKU-0073,Galenza Eau de Parfum 50ml Classic,Fragrance,156,156,20.88,2026-03-09,2026-03-10,Delivered,Normal,Road,2026-09-12
ORD-2026-012941,2026-02-24,FRANCE,France,Elara Beauty Labs,SKU-0083,Galenza Body Lotion 200ml Intense,Body Care,372,372,8.83,2026-03-09,2026-03-09,Delivered,High,Road,2026-09-12
